[2026-07-14T17:18:20.117Z] [INFO] AI workers disabled (default) - all workers run local-only. Enable with `daemon start --headless`, daemon.aiWorkers.enabled=true, or RUFLO_DAEMON_AI_WORKERS=1 (#2661)
[2026-07-14T17:18:20.122Z] [INFO] Scheduled map (interval: 900s, first run in 0s)
[2026-07-14T17:18:20.123Z] [INFO] Scheduled audit (interval: 600s, first run in 120s)
[2026-07-14T17:18:20.125Z] [INFO] Scheduled optimize (interval: 900s, first run in 240s)
[2026-07-14T17:18:20.126Z] [INFO] Scheduled consolidate (interval: 1800s, first run in 360s)
[2026-07-14T17:18:20.127Z] [INFO] Scheduled testgaps (interval: 1200s, first run in 480s)
[2026-07-14T17:18:20.131Z] [INFO] Scheduled backup (interval: 86400s, first run in 600s)
[2026-07-14T17:18:20.132Z] [INFO] Scheduled harness (interval: 21600s, first run in 720s)
[2026-07-14T17:18:20.135Z] [INFO] Lifecycle monitor active (workspace-removal, ttl=43200s)
[2026-07-15T03:21:21.853Z] [INFO] Worker audit deferred: Memory too low: 6.4% free
[2026-07-15T03:21:21.855Z] [INFO] Worker audit deferred: Memory too low: 6.4% free
[2026-07-15T03:21:21.884Z] [INFO] Worker audit deferred: Memory too low: 6.2% free
[2026-07-15T03:21:21.885Z] [INFO] Worker audit deferred: Memory too low: 6.1% free
[2026-07-15T03:21:21.886Z] [INFO] Worker map deferred: Memory too low: 6.1% free
[2026-07-15T03:21:51.529Z] [INFO] Worker optimize deferred: Memory too low: 9.0% free
[2026-07-15T03:21:51.530Z] [INFO] Worker testgaps deferred: Memory too low: 9.0% free
[2026-07-15T03:21:51.870Z] [INFO] Worker map deferred: Memory too low: 9.0% free
[2026-07-15T03:21:51.871Z] [INFO] Worker optimize deferred: Memory too low: 9.0% free
[2026-07-15T03:21:51.901Z] [INFO] Worker map deferred: Memory too low: 8.7% free
[2026-07-15T03:21:51.903Z] [INFO] Worker map deferred: Memory too low: 8.7% free
[2026-07-15T03:21:51.904Z] [INFO] Worker audit deferred: Memory too low: 8.7% free
[2026-07-15T03:22:20.996Z] [INFO] Worker optimize deferred: Memory too low: 8.7% free
[2026-07-15T03:22:21.540Z] [INFO] Worker audit deferred: Memory too low: 8.9% free
[2026-07-15T03:22:21.542Z] [INFO] Worker testgaps deferred: Memory too low: 8.9% free
[2026-07-15T03:22:21.883Z] [INFO] Worker optimize deferred: Memory too low: 8.9% free
[2026-07-15T03:22:21.884Z] [INFO] Worker testgaps deferred: Memory too low: 8.9% free
[2026-07-15T03:22:21.914Z] [INFO] Worker consolidate deferred: Memory too low: 8.6% free
[2026-07-15T03:22:21.915Z] [INFO] Worker audit deferred: Memory too low: 8.6% free
[2026-07-15T03:22:21.916Z] [INFO] Worker optimize deferred: Memory too low: 8.6% free
[2026-07-15T03:22:51.546Z] [INFO] Worker audit deferred: Memory too low: 7.6% free
[2026-07-15T03:22:51.547Z] [INFO] Worker audit deferred: Memory too low: 7.7% free
[2026-07-15T03:22:51.900Z] [INFO] Worker audit deferred: Memory too low: 9.0% free
[2026-07-15T03:22:51.901Z] [INFO] Worker audit deferred: Memory too low: 9.0% free
[2026-07-15T03:22:51.916Z] [INFO] Worker map deferred: Memory too low: 9.2% free
[2026-07-15T03:22:51.917Z] [INFO] Worker optimize deferred: Memory too low: 9.2% free
[2026-07-15T03:22:51.917Z] [INFO] Worker testgaps deferred: Memory too low: 9.2% free
[2026-07-15T03:23:21.562Z] [INFO] Worker map deferred: Memory too low: 6.9% free
[2026-07-15T03:23:21.563Z] [INFO] Worker optimize deferred: Memory too low: 7.0% free
[2026-07-15T03:23:21.904Z] [INFO] Worker map deferred: Memory too low: 7.9% free
[2026-07-15T03:23:21.906Z] [INFO] Worker map deferred: Memory too low: 8.0% free
[2026-07-15T03:23:21.920Z] [INFO] Worker audit deferred: Memory too low: 9.2% free
[2026-07-15T03:23:21.921Z] [INFO] Worker optimize deferred: Memory too low: 9.3% free
[2026-07-15T03:23:21.921Z] [INFO] Worker audit deferred: Memory too low: 9.3% free
[2026-07-15T03:23:51.577Z] [INFO] Worker testgaps deferred: Memory too low: 7.8% free
[2026-07-15T03:23:51.578Z] [INFO] Worker optimize deferred: Memory too low: 7.8% free
[2026-07-15T03:23:51.920Z] [INFO] Worker testgaps deferred: Memory too low: 7.7% free
[2026-07-15T03:23:51.922Z] [INFO] Worker consolidate deferred: Memory too low: 7.7% free
[2026-07-15T03:23:51.935Z] [INFO] Worker audit deferred: Memory too low: 7.6% free
[2026-07-15T03:23:51.936Z] [INFO] Worker optimize deferred: Memory too low: 7.6% free
[2026-07-15T03:23:51.937Z] [INFO] Worker audit deferred: Memory too low: 7.6% free
[2026-07-15T03:24:20.485Z] [INFO] Worker consolidate deferred: Memory too low: 7.2% free
[2026-07-15T03:24:21.590Z] [INFO] Worker audit deferred: Memory too low: 6.1% free
[2026-07-15T03:24:21.591Z] [INFO] Worker audit deferred: Memory too low: 6.1% free
[2026-07-15T03:24:21.932Z] [INFO] Worker audit deferred: Memory too low: 6.0% free
[2026-07-15T03:24:21.933Z] [INFO] Worker map deferred: Memory too low: 6.0% free
[2026-07-15T03:24:21.948Z] [INFO] Worker optimize deferred: Memory too low: 5.9% free
[2026-07-15T03:24:21.949Z] [INFO] Worker testgaps deferred: Memory too low: 5.9% free
[2026-07-15T03:24:21.949Z] [INFO] Worker map deferred: Memory too low: 5.9% free
[2026-07-15T03:24:51.606Z] [INFO] Worker optimize deferred: Memory too low: 7.7% free
[2026-07-15T03:24:51.607Z] [INFO] Worker map deferred: Memory too low: 7.7% free
[2026-07-15T03:24:51.935Z] [INFO] Worker map deferred: Memory too low: 7.8% free
[2026-07-15T03:24:51.936Z] [INFO] Worker audit deferred: Memory too low: 7.8% free
[2026-07-15T03:24:51.951Z] [INFO] Worker optimize deferred: Memory too low: 7.6% free
[2026-07-15T03:24:51.952Z] [INFO] Worker audit deferred: Memory too low: 7.6% free
[2026-07-15T03:24:51.952Z] [INFO] Worker testgaps deferred: Memory too low: 7.6% free
[2026-07-15T03:25:21.609Z] [INFO] Worker optimize deferred: Memory too low: 8.2% free
[2026-07-15T03:25:21.610Z] [INFO] Worker testgaps deferred: Memory too low: 8.2% free
[2026-07-15T03:25:21.951Z] [INFO] Worker consolidate deferred: Memory too low: 7.0% free
[2026-07-15T03:25:21.952Z] [INFO] Worker audit deferred: Memory too low: 7.0% free
[2026-07-15T03:25:21.953Z] [INFO] Worker optimize deferred: Memory too low: 7.0% free
[2026-07-15T03:25:21.968Z] [INFO] Worker audit deferred: Memory too low: 6.9% free
[2026-07-15T03:25:21.969Z] [INFO] Worker consolidate deferred: Memory too low: 6.9% free
[2026-07-15T03:25:51.616Z] [INFO] Worker audit deferred: Memory too low: 8.0% free
[2026-07-15T03:25:51.618Z] [INFO] Worker audit deferred: Memory too low: 8.0% free
[2026-07-15T03:25:51.958Z] [INFO] Worker audit deferred: Memory too low: 8.0% free
[2026-07-15T03:25:51.959Z] [INFO] Worker map deferred: Memory too low: 8.0% free
[2026-07-15T03:25:51.960Z] [INFO] Worker optimize deferred: Memory too low: 8.0% free
[2026-07-15T03:25:51.974Z] [INFO] Worker testgaps deferred: Memory too low: 7.8% free
[2026-07-15T03:25:51.975Z] [INFO] Worker map deferred: Memory too low: 7.8% free
[2026-07-15T03:26:20.806Z] [INFO] Worker testgaps deferred: Memory too low: 8.8% free
[2026-07-15T03:26:21.632Z] [INFO] Worker optimize deferred: Memory too low: 7.5% free
[2026-07-15T03:26:21.633Z] [INFO] Worker map deferred: Memory too low: 7.5% free
[2026-07-15T03:26:21.973Z] [INFO] Worker map deferred: Memory too low: 7.4% free
[2026-07-15T03:26:21.974Z] [INFO] Worker audit deferred: Memory too low: 7.4% free
[2026-07-15T03:26:21.974Z] [INFO] Worker optimize deferred: Memory too low: 7.4% free
[2026-07-15T03:26:21.988Z] [INFO] Worker audit deferred: Memory too low: 7.3% free
[2026-07-15T03:26:21.989Z] [INFO] Worker testgaps deferred: Memory too low: 7.3% free
[2026-07-15T03:26:51.647Z] [INFO] Worker optimize deferred: Memory too low: 7.7% free
[2026-07-15T03:26:51.648Z] [INFO] Worker testgaps deferred: Memory too low: 7.7% free
[2026-07-15T03:26:51.989Z] [INFO] Worker consolidate deferred: Memory too low: 7.8% free
[2026-07-15T03:26:51.990Z] [INFO] Worker audit deferred: Memory too low: 7.8% free
[2026-07-15T03:26:51.991Z] [INFO] Worker optimize deferred: Memory too low: 7.8% free
[2026-07-15T03:26:51.991Z] [INFO] Worker audit deferred: Memory too low: 7.8% free
[2026-07-15T03:26:52.004Z] [INFO] Worker consolidate deferred: Memory too low: 7.7% free
[2026-07-15T03:27:21.656Z] [INFO] Worker audit deferred: Memory too low: 7.6% free
[2026-07-15T03:27:21.658Z] [INFO] Worker audit deferred: Memory too low: 7.7% free
[2026-07-15T03:27:21.998Z] [INFO] Worker audit deferred: Memory too low: 8.0% free
[2026-07-15T03:27:21.999Z] [INFO] Worker map deferred: Memory too low: 8.0% free
[2026-07-15T03:27:21.999Z] [INFO] Worker optimize deferred: Memory too low: 8.1% free
[2026-07-15T03:27:22.000Z] [INFO] Worker testgaps deferred: Memory too low: 8.1% free
[2026-07-15T03:27:22.013Z] [INFO] Worker map deferred: Memory too low: 8.6% free
[2026-07-15T03:27:51.667Z] [INFO] Worker testgaps deferred: Memory too low: 6.9% free
[2026-07-15T03:27:51.668Z] [INFO] Worker optimize deferred: Memory too low: 6.9% free
[2026-07-15T03:27:52.009Z] [INFO] Worker map deferred: Memory too low: 7.2% free
[2026-07-15T03:27:52.011Z] [INFO] Worker map deferred: Memory too low: 7.1% free
[2026-07-15T03:27:52.013Z] [INFO] Worker audit deferred: Memory too low: 7.1% free
[2026-07-15T03:27:52.013Z] [INFO] Worker optimize deferred: Memory too low: 7.1% free
[2026-07-15T03:27:52.024Z] [INFO] Worker audit deferred: Memory too low: 7.0% free
[2026-07-15T03:28:21.677Z] [INFO] Worker testgaps deferred: Memory too low: 8.4% free
[2026-07-15T03:28:21.679Z] [INFO] Worker optimize deferred: Memory too low: 8.4% free
[2026-07-15T03:28:22.018Z] [INFO] Worker testgaps deferred: Memory too low: 8.4% free
[2026-07-15T03:28:22.019Z] [INFO] Worker consolidate deferred: Memory too low: 8.4% free
[2026-07-15T03:28:22.020Z] [INFO] Worker audit deferred: Memory too low: 8.4% free
[2026-07-15T03:28:22.020Z] [INFO] Worker optimize deferred: Memory too low: 8.4% free
[2026-07-15T03:28:22.033Z] [INFO] Worker audit deferred: Memory too low: 8.3% free
[2026-07-15T03:28:51.693Z] [INFO] Worker consolidate deferred: Memory too low: 8.1% free
[2026-07-15T03:28:51.694Z] [INFO] Worker audit deferred: Memory too low: 8.1% free
[2026-07-15T03:28:52.022Z] [INFO] Worker audit deferred: Memory too low: 8.3% free
[2026-07-15T03:28:52.023Z] [INFO] Worker audit deferred: Memory too low: 8.3% free
[2026-07-15T03:28:52.024Z] [INFO] Worker map deferred: Memory too low: 8.3% free
[2026-07-15T03:28:52.025Z] [INFO] Worker optimize deferred: Memory too low: 8.3% free
[2026-07-15T03:28:52.038Z] [INFO] Worker testgaps deferred: Memory too low: 8.2% free
[2026-07-15T03:29:21.701Z] [INFO] Worker map deferred: Memory too low: 8.0% free
[2026-07-15T03:29:21.702Z] [INFO] Worker testgaps deferred: Memory too low: 8.0% free
[2026-07-15T03:29:22.031Z] [INFO] Worker optimize deferred: Memory too low: 8.0% free
[2026-07-15T03:29:22.032Z] [INFO] Worker map deferred: Memory too low: 8.0% free
[2026-07-15T03:29:22.033Z] [INFO] Worker map deferred: Memory too low: 8.0% free
[2026-07-15T03:29:22.033Z] [INFO] Worker audit deferred: Memory too low: 8.0% free
[2026-07-15T03:29:22.046Z] [INFO] Worker optimize deferred: Memory too low: 7.9% free
[2026-07-15T03:29:51.708Z] [INFO] Worker audit deferred: Memory too low: 6.2% free
[2026-07-15T03:29:51.709Z] [INFO] Worker testgaps deferred: Memory too low: 6.2% free
[2026-07-15T03:29:52.035Z] [INFO] Worker optimize deferred: Memory too low: 5.9% free
[2026-07-15T03:29:52.036Z] [INFO] Worker testgaps deferred: Memory too low: 5.9% free
[2026-07-15T03:29:52.037Z] [INFO] Worker consolidate deferred: Memory too low: 5.9% free
[2026-07-15T03:29:52.038Z] [INFO] Worker audit deferred: Memory too low: 5.9% free
[2026-07-15T03:29:52.051Z] [INFO] Worker optimize deferred: Memory too low: 5.8% free
[2026-07-15T03:30:21.375Z] [INFO] Worker audit deferred: Memory too low: 6.6% free
[2026-07-15T03:30:21.718Z] [INFO] Worker audit deferred: Memory too low: 6.7% free
[2026-07-15T03:30:21.719Z] [INFO] Worker consolidate deferred: Memory too low: 6.7% free
[2026-07-15T03:30:22.044Z] [INFO] Worker audit deferred: Memory too low: 6.9% free
[2026-07-15T03:30:22.045Z] [INFO] Worker audit deferred: Memory too low: 6.9% free
[2026-07-15T03:30:22.045Z] [INFO] Worker audit deferred: Memory too low: 6.9% free
[2026-07-15T03:30:22.046Z] [INFO] Worker map deferred: Memory too low: 6.9% free
[2026-07-15T03:30:22.059Z] [INFO] Worker optimize deferred: Memory too low: 6.8% free
[2026-07-15T03:30:51.722Z] [INFO] Worker testgaps deferred: Memory too low: 7.3% free
[2026-07-15T03:30:51.723Z] [INFO] Worker map deferred: Memory too low: 7.2% free
[2026-07-15T03:30:52.051Z] [INFO] Worker testgaps deferred: Memory too low: 7.5% free
[2026-07-15T03:30:52.052Z] [INFO] Worker optimize deferred: Memory too low: 7.5% free
[2026-07-15T03:30:52.052Z] [INFO] Worker map deferred: Memory too low: 7.5% free
[2026-07-15T03:30:52.053Z] [INFO] Worker map deferred: Memory too low: 7.5% free
[2026-07-15T03:30:52.066Z] [INFO] Worker audit deferred: Memory too low: 7.5% free
[2026-07-15T03:31:21.738Z] [INFO] Worker optimize deferred: Memory too low: 7.3% free
[2026-07-15T03:31:21.739Z] [INFO] Worker audit deferred: Memory too low: 7.3% free
[2026-07-15T03:31:22.064Z] [INFO] Worker testgaps deferred: Memory too low: 7.6% free
[2026-07-15T03:31:22.065Z] [INFO] Worker optimize deferred: Memory too low: 7.6% free
[2026-07-15T03:31:22.066Z] [INFO] Worker testgaps deferred: Memory too low: 7.6% free
[2026-07-15T03:31:22.066Z] [INFO] Worker consolidate deferred: Memory too low: 7.6% free
[2026-07-15T03:31:22.079Z] [INFO] Worker audit deferred: Memory too low: 7.5% free
[2026-07-15T03:31:51.753Z] [INFO] Worker optimize deferred: Memory too low: 6.1% free
[2026-07-15T03:31:51.754Z] [INFO] Worker audit deferred: Memory too low: 6.1% free
[2026-07-15T03:31:52.076Z] [INFO] Worker audit deferred: Memory too low: 6.1% free
[2026-07-15T03:31:52.077Z] [INFO] Worker consolidate deferred: Memory too low: 6.1% free
[2026-07-15T03:31:52.078Z] [INFO] Worker audit deferred: Memory too low: 6.1% free
[2026-07-15T03:31:52.078Z] [INFO] Worker audit deferred: Memory too low: 6.1% free
[2026-07-15T03:31:52.092Z] [INFO] Worker audit deferred: Memory too low: 5.9% free
[2026-07-15T03:32:21.762Z] [INFO] Worker map deferred: Memory too low: 7.1% free
[2026-07-15T03:32:21.763Z] [INFO] Worker optimize deferred: Memory too low: 7.1% free
[2026-07-15T03:32:22.090Z] [INFO] Worker testgaps deferred: Memory too low: 7.1% free
[2026-07-15T03:32:22.091Z] [INFO] Worker map deferred: Memory too low: 7.1% free
[2026-07-15T03:32:22.091Z] [INFO] Worker testgaps deferred: Memory too low: 7.1% free
[2026-07-15T03:32:22.092Z] [INFO] Worker optimize deferred: Memory too low: 7.1% free
[2026-07-15T03:32:22.092Z] [INFO] Worker map deferred: Memory too low: 7.1% free
[2026-07-15T03:32:51.778Z] [INFO] Worker map deferred: Memory too low: 7.4% free
[2026-07-15T03:32:51.779Z] [INFO] Worker audit deferred: Memory too low: 7.3% free
[2026-07-15T03:32:52.091Z] [INFO] Worker optimize deferred: Memory too low: 7.6% free
[2026-07-15T03:32:52.092Z] [INFO] Worker audit deferred: Memory too low: 7.6% free
[2026-07-15T03:32:52.093Z] [INFO] Worker testgaps deferred: Memory too low: 7.6% free
[2026-07-15T03:32:52.093Z] [INFO] Worker optimize deferred: Memory too low: 7.6% free
[2026-07-15T03:32:52.094Z] [INFO] Worker testgaps deferred: Memory too low: 7.6% free
[2026-07-15T03:33:20.836Z] [INFO] Worker map deferred: Memory too low: 5.7% free
[2026-07-15T03:33:21.785Z] [INFO] Worker consolidate deferred: Memory too low: 6.9% free
[2026-07-15T03:33:21.786Z] [INFO] Worker audit deferred: Memory too low: 6.9% free
[2026-07-15T03:33:22.097Z] [INFO] Worker optimize deferred: Memory too low: 7.3% free
[2026-07-15T03:33:22.098Z] [INFO] Worker audit deferred: Memory too low: 7.3% free
[2026-07-15T03:33:22.098Z] [INFO] Worker audit deferred: Memory too low: 7.3% free
[2026-07-15T03:33:22.099Z] [INFO] Worker consolidate deferred: Memory too low: 7.3% free
[2026-07-15T03:33:22.099Z] [INFO] Worker audit deferred: Memory too low: 7.2% free
[2026-07-15T03:33:51.795Z] [INFO] Worker audit deferred: Memory too low: 6.3% free
[2026-07-15T03:33:51.796Z] [INFO] Worker audit deferred: Memory too low: 6.3% free
[2026-07-15T03:33:52.107Z] [INFO] Worker map deferred: Memory too low: 6.8% free
[2026-07-15T03:33:52.109Z] [INFO] Worker optimize deferred: Memory too low: 6.8% free
[2026-07-15T03:33:52.110Z] [INFO] Worker testgaps deferred: Memory too low: 6.7% free
[2026-07-15T03:33:52.110Z] [INFO] Worker map deferred: Memory too low: 6.7% free
[2026-07-15T03:33:52.111Z] [INFO] Worker testgaps deferred: Memory too low: 6.7% free
[2026-07-15T03:34:21.797Z] [INFO] Worker optimize deferred: Memory too low: 7.8% free
[2026-07-15T03:34:21.798Z] [INFO] Worker map deferred: Memory too low: 7.8% free
[2026-07-15T03:34:22.122Z] [INFO] Worker map deferred: Memory too low: 7.0% free
[2026-07-15T03:34:22.123Z] [INFO] Worker audit deferred: Memory too low: 7.0% free
[2026-07-15T03:34:22.123Z] [INFO] Worker optimize deferred: Memory too low: 7.0% free
[2026-07-15T03:34:22.124Z] [INFO] Worker audit deferred: Memory too low: 7.0% free
[2026-07-15T03:34:22.125Z] [INFO] Worker testgaps deferred: Memory too low: 7.1% free
[2026-07-15T03:34:51.797Z] [INFO] Worker optimize deferred: Memory too low: 6.5% free
[2026-07-15T03:34:51.799Z] [INFO] Worker testgaps deferred: Memory too low: 6.5% free
[2026-07-15T03:34:52.126Z] [INFO] Worker map deferred: Memory too low: 6.8% free
[2026-07-15T03:34:52.127Z] [INFO] Worker consolidate deferred: Memory too low: 6.8% free
[2026-07-15T03:34:52.127Z] [INFO] Worker audit deferred: Memory too low: 6.7% free
[2026-07-15T03:34:52.128Z] [INFO] Worker optimize deferred: Memory too low: 6.7% free
[2026-07-15T03:34:52.128Z] [INFO] Worker audit deferred: Memory too low: 6.7% free
[2026-07-15T03:35:21.811Z] [INFO] Worker audit deferred: Memory too low: 7.2% free
[2026-07-15T03:35:21.812Z] [INFO] Worker consolidate deferred: Memory too low: 7.2% free
[2026-07-15T03:35:22.136Z] [INFO] Worker audit deferred: Memory too low: 7.3% free
[2026-07-15T03:35:22.138Z] [INFO] Worker audit deferred: Memory too low: 7.2% free
[2026-07-15T03:35:22.138Z] [INFO] Worker audit deferred: Memory too low: 7.2% free
[2026-07-15T03:35:22.139Z] [INFO] Worker map deferred: Memory too low: 7.2% free
[2026-07-15T03:35:22.140Z] [INFO] Worker optimize deferred: Memory too low: 7.2% free
[2026-07-15T03:35:51.827Z] [INFO] Worker testgaps deferred: Memory too low: 6.3% free
[2026-07-15T03:35:51.828Z] [INFO] Worker map deferred: Memory too low: 6.4% free
[2026-07-15T03:35:52.152Z] [INFO] Worker testgaps deferred: Memory too low: 7.4% free
[2026-07-15T03:35:52.153Z] [INFO] Worker optimize deferred: Memory too low: 7.4% free
[2026-07-15T03:35:52.154Z] [INFO] Worker map deferred: Memory too low: 7.4% free
[2026-07-15T03:35:52.154Z] [INFO] Worker map deferred: Memory too low: 7.4% free
[2026-07-15T03:35:52.155Z] [INFO] Worker audit deferred: Memory too low: 7.4% free
[2026-07-15T03:36:21.837Z] [INFO] Worker optimize deferred: Memory too low: 5.9% free
[2026-07-15T03:36:21.839Z] [INFO] Worker audit deferred: Memory too low: 5.9% free
[2026-07-15T03:36:22.163Z] [INFO] Worker testgaps deferred: Memory too low: 6.4% free
[2026-07-15T03:36:22.164Z] [INFO] Worker optimize deferred: Memory too low: 6.4% free
[2026-07-15T03:36:22.165Z] [INFO] Worker testgaps deferred: Memory too low: 6.4% free
[2026-07-15T03:36:22.166Z] [INFO] Worker map deferred: Memory too low: 6.4% free
[2026-07-15T03:36:22.166Z] [INFO] Worker consolidate deferred: Memory too low: 6.4% free
[2026-07-15T03:36:51.848Z] [INFO] Worker audit deferred: Memory too low: 5.9% free
[2026-07-15T03:36:51.849Z] [INFO] Worker optimize deferred: Memory too low: 5.9% free
[2026-07-15T03:36:52.174Z] [INFO] Worker audit deferred: Memory too low: 5.6% free
[2026-07-15T03:36:52.175Z] [INFO] Worker audit deferred: Memory too low: 5.6% free
[2026-07-15T03:36:52.176Z] [INFO] Worker consolidate deferred: Memory too low: 5.6% free
[2026-07-15T03:36:52.177Z] [INFO] Worker audit deferred: Memory too low: 5.6% free
[2026-07-15T03:36:52.178Z] [INFO] Worker audit deferred: Memory too low: 5.6% free
[2026-07-15T03:37:21.013Z] [INFO] Worker optimize deferred: Memory too low: 7.7% free
[2026-07-15T03:37:21.851Z] [INFO] Worker audit deferred: Memory too low: 6.0% free
[2026-07-15T03:37:21.852Z] [INFO] Worker map deferred: Memory too low: 6.0% free
[2026-07-15T03:37:22.175Z] [INFO] Worker optimize deferred: Memory too low: 6.3% free
[2026-07-15T03:37:22.176Z] [INFO] Worker testgaps deferred: Memory too low: 6.3% free
[2026-07-15T03:37:22.191Z] [INFO] Worker map deferred: Memory too low: 6.1% free
[2026-07-15T03:37:22.192Z] [INFO] Worker testgaps deferred: Memory too low: 6.1% free
[2026-07-15T03:37:22.193Z] [INFO] Worker optimize deferred: Memory too low: 6.1% free
[2026-07-15T03:37:51.855Z] [INFO] Worker map deferred: Memory too low: 7.5% free
[2026-07-15T03:37:51.856Z] [INFO] Worker map deferred: Memory too low: 7.5% free
[2026-07-15T03:37:52.184Z] [INFO] Worker audit deferred: Memory too low: 7.1% free
[2026-07-15T03:37:52.185Z] [INFO] Worker optimize deferred: Memory too low: 7.1% free
[2026-07-15T03:37:52.199Z] [INFO] Worker audit deferred: Memory too low: 7.0% free
[2026-07-15T03:37:52.200Z] [INFO] Worker testgaps deferred: Memory too low: 7.0% free
[2026-07-15T03:37:52.201Z] [INFO] Worker optimize deferred: Memory too low: 7.0% free
[2026-07-15T03:38:21.870Z] [INFO] Worker testgaps deferred: Memory too low: 5.9% free
[2026-07-15T03:38:21.872Z] [INFO] Worker map deferred: Memory too low: 5.9% free
[2026-07-15T03:38:22.184Z] [INFO] Worker consolidate deferred: Memory too low: 6.4% free
[2026-07-15T03:38:22.186Z] [INFO] Worker audit deferred: Memory too low: 6.4% free
[2026-07-15T03:38:22.201Z] [INFO] Worker optimize deferred: Memory too low: 6.2% free
[2026-07-15T03:38:22.202Z] [INFO] Worker audit deferred: Memory too low: 6.2% free
[2026-07-15T03:38:22.202Z] [INFO] Worker audit deferred: Memory too low: 6.2% free
[2026-07-15T03:38:51.877Z] [INFO] Worker consolidate deferred: Memory too low: 7.5% free
[2026-07-15T03:38:51.878Z] [INFO] Worker audit deferred: Memory too low: 7.5% free
[2026-07-15T03:38:52.189Z] [INFO] Worker audit deferred: Memory too low: 4.8% free
[2026-07-15T03:38:52.190Z] [INFO] Worker optimize deferred: Memory too low: 4.8% free
[2026-07-15T03:38:52.205Z] [INFO] Worker audit deferred: Memory too low: 5.8% free
[2026-07-15T03:38:52.207Z] [INFO] Worker map deferred: Memory too low: 5.9% free
[2026-07-15T03:38:52.207Z] [INFO] Worker optimize deferred: Memory too low: 5.9% free
[2026-07-15T03:39:21.881Z] [INFO] Worker testgaps deferred: Memory too low: 6.0% free
[2026-07-15T03:39:21.882Z] [INFO] Worker map deferred: Memory too low: 6.0% free
[2026-07-15T03:39:22.205Z] [INFO] Worker testgaps deferred: Memory too low: 5.7% free
[2026-07-15T03:39:22.206Z] [INFO] Worker optimize deferred: Memory too low: 5.6% free
[2026-07-15T03:39:22.207Z] [INFO] Worker map deferred: Memory too low: 5.6% free
[2026-07-15T03:39:22.208Z] [INFO] Worker map deferred: Memory too low: 5.6% free
[2026-07-15T03:39:22.208Z] [INFO] Worker audit deferred: Memory too low: 5.6% free
[2026-07-15T05:21:09.782Z] [INFO] Starting worker: optimize (1/2 concurrent)
[2026-07-15T05:21:09.806Z] [INFO] Worker optimize completed in 740ms
[2026-07-15T05:21:09.829Z] [INFO] Starting worker: audit (1/2 concurrent)
[2026-07-15T05:21:09.837Z] [INFO] Starting worker: testgaps (2/2 concurrent)
[2026-07-15T05:21:09.841Z] [INFO] Worker audit completed in 29ms
[2026-07-15T05:21:09.909Z] [INFO] Worker testgaps completed in 77ms
[2026-07-15T05:21:09.925Z] [INFO] Starting worker: optimize (1/2 concurrent)
[2026-07-15T05:21:10.261Z] [INFO] Starting worker: testgaps (2/2 concurrent)
[2026-07-15T05:21:10.265Z] [INFO] Starting worker: map (3/2 concurrent)
[2026-07-15T05:21:10.269Z] [INFO] Starting worker: consolidate (4/2 concurrent)
[2026-07-15T05:21:10.594Z] [INFO] Worker optimize completed in 677ms
[2026-07-15T05:21:10.607Z] [INFO] Consolidate worker: distillation skipped (no-db)
[2026-07-15T05:21:10.611Z] [INFO] Worker testgaps completed in 683ms
[2026-07-15T05:21:10.615Z] [INFO] Worker map completed in 353ms
[2026-07-15T05:21:10.621Z] [INFO] Worker consolidate completed in 354ms
[2026-07-15T05:21:10.694Z] [INFO] Starting worker: audit (1/2 concurrent)
[2026-07-15T05:21:10.705Z] [INFO] Starting worker: optimize (2/2 concurrent)
[2026-07-15T05:21:10.715Z] [INFO] Starting worker: audit (2/2 concurrent)
[2026-07-15T05:21:10.725Z] [INFO] Starting worker: audit (2/2 concurrent)
[2026-07-15T05:21:10.740Z] [INFO] Starting worker: consolidate (3/2 concurrent)
[2026-07-15T05:21:10.741Z] [INFO] Worker audit completed in 83ms
[2026-07-15T05:21:10.749Z] [INFO] Consolidate worker: distillation skipped (no-db)
[2026-07-15T05:21:10.751Z] [INFO] Worker optimize completed in 51ms
[2026-07-15T05:21:10.757Z] [INFO] Worker audit completed in 47ms
[2026-07-15T05:21:10.796Z] [INFO] Worker audit completed in 79ms
[2026-07-15T05:21:10.802Z] [INFO] Worker consolidate completed in 74ms
[2026-07-15T05:21:10.814Z] [INFO] Starting worker: audit (1/2 concurrent)
[2026-07-15T05:21:10.824Z] [INFO] Starting worker: audit (1/2 concurrent)
[2026-07-15T05:21:10.832Z] [INFO] Starting worker: optimize (2/2 concurrent)
[2026-07-15T05:21:10.842Z] [INFO] Starting worker: audit (2/2 concurrent)
[2026-07-15T05:21:11.076Z] [INFO] Starting worker: map (3/2 concurrent)
[2026-07-15T05:21:11.083Z] [INFO] Starting worker: optimize (3/2 concurrent)
[2026-07-15T05:21:11.089Z] [INFO] Starting worker: testgaps (4/2 concurrent)
[2026-07-15T05:21:11.119Z] [INFO] Starting worker: map (4/2 concurrent)
[2026-07-15T05:21:11.125Z] [INFO] Starting worker: testgaps (4/2 concurrent)
[2026-07-15T05:21:11.126Z] [INFO] Worker audit completed in 317ms
[2026-07-15T05:21:11.130Z] [INFO] Worker audit completed in 312ms
[2026-07-15T05:21:11.139Z] [INFO] Worker optimize completed in 311ms
